id,date,start,duration,room,track,title,slug,url,abstract,slides
2523,2024-02-04,10:20,15,H.2215 (Ferrer),Lightning talks,Mind the gap: Building a cultural commitment to  documentation maintenance,fosdem-2024-2523-mind-the-gap-building-a-cultural-commitment-to-documentation-maintenance,https://fosdem.org/2024/schedule/event/fosdem-2024-2523-mind-the-gap-building-a-cultural-commitment-to-documentation-maintenance/,"<p>In this talk, we'll discuss how Grafana Labs has maintained and evolved a culture that's committed to good technical documentation as projects evolve and mature. We'll review the challenges faced in engaging a wide swath of contributors while maintaining a docs-as-code model.</p>
<p>We'll share our challenges, both expected and unexpected with:
- Integration to developer processes
- Engaging with non-engineering contributors
- Identifying tools that make sense
- Determining the ""No"" 
- Using data to support cultural commitment
- Expanding the contributor community</p>",https://fosdem.org/2024/events/attachments/fosdem-2024-2523-mind-the-gap-building-a-cultural-commitment-to-documentation-maintenance/slides/22592/FOSDEM_2024_Lightning_Talk_Mind_the_Gap_gbeC0At.pdf
2231,2024-02-04,10:40,15,H.2215 (Ferrer),Lightning talks,A Lazy Developer’s Approach to Building Real-Time Web Applications,fosdem-2024-2231-a-lazy-developer-s-approach-to-building-real-time-web-applications,https://fosdem.org/2024/schedule/event/fosdem-2024-2231-a-lazy-developer-s-approach-to-building-real-time-web-applications/,"<p>Sometimes we need web applications to update their content in near real-time. Of course, we could write server-side components to do this, but modern message brokers can do the heavy lifting right out of the box by providing their service with web sockets. Experience how easy it is to use these web sockets on a web page with a few lines of javascript.</p>",https://fosdem.org/2024/events/attachments/fosdem-2024-2231-a-lazy-developer-s-approach-to-building-real-time-web-applications/slides/22607/A_Lazy_Developer-s_Approach_to_Building_Real-Ti_NsLCAms.pdf
3610,2024-02-04,11:00,15,H.2215 (Ferrer),Lightning talks,"Unpack Phabricator, Welcome Phorge - Forking the Opinionated Open Source Project Manager",fosdem-2024-3610-unpack-phabricator-welcome-phorge-forking-the-opinionated-open-source-project-manager,https://fosdem.org/2024/schedule/event/fosdem-2024-3610-unpack-phabricator-welcome-phorge-forking-the-opinionated-open-source-project-manager/,"<p>Phabricator® was the Libre and Open Source suite for Collaboration on Software Projects. Unfortunately it was discontinued in June 2021.</p>
<p>Sail for adventure through legacy, to community, and let's explore <em>Phorge</em>, that is, the fork of Phabricator.</p>
<p>Is Phorge adorable, beloved, superlative? Is Phorge opinionated, over-engineered, Libre and Open Source suite, for Collaboration on Software Projects? Is Phorge supporting Git, Subversion, Mercurial? Is Phorge supporting many components and 60+ shiny happy databases holding hands? is Phorge adopted by Wikimedia Foundation?</p>
<p>Join this session, and join a thrilling narrative started from a popular blue proprietary social network (Serious business), to a community loving software, Easter eggs and cowsay.</p>
<p>The talk is presented from (originally) a random casual Phorge contributor who becomed Maintainer to share this experience at FOSDEM, especially to newcomers and curious.</p>
<p>For hackers: bring your patch for a fast review.</p>
<p>For newcomers: bring your questions.</p>
<h2>Contents</h2>
<ul>
<li>is Phorge good for my Organization?</li>
<li>differences between Phorge and GitLab, GitHub, Launchpad, Mantis, ...</li>
<li>what's new in Phorge (that is not in Phabricator)</li>
<li>practical workflows and pitfalls</li>
<li>how to join the Phorge community</li>
<li>how to propose code patches</li>
</ul>
<p>All of this is possible only thanks to the original author of Phabricator: Evan Priestley, that always blesses our code. We will conclude with a thanksgiving to Evan (probably without Evan), a group photo (probably without Evan), and esoteric stickers.</p>
<h2>Resources</h2>
<ul>
<li>https://we.phorge.it/project/members/3/ - blessed committers</li>
<li>https://we.phorge.it/w/installation_and_setup/ - installation tips</li>
<li>https://en.m.wikibooks.org/wiki/Phabricator_Administrator's_Handbook - Administrator handbook</li>
</ul>
<p>If you take Photos, please tag #Phorge in the Fediverse. Thank you!</p>",https://fosdem.org/2024/events/attachments/fosdem-2024-3610-unpack-phabricator-welcome-phorge-forking-the-opinionated-open-source-project-manager/slides/22626/Phorge_FOSDEM_2024_YnBvgrX.pdf
2277,2024-02-04,11:20,15,H.2215 (Ferrer),Lightning talks,geOrchestra Spatial Data Infrastructure,fosdem-2024-2277-georchestra-spatial-data-infrastructure,https://fosdem.org/2024/schedule/event/fosdem-2024-2277-georchestra-spatial-data-infrastructure/,"<p>geOrchestra is a powerful open-source solution for managing and sharing geospatial data.
It’s a ready to use, complete, Spatial Data Infrastructure.</p>
<p>geOrchestra is a software composed of well known open source components interconnected with each other: GeoNetwork, GeoServer, Mapstore and PostgreSQL.</p>
<p>The project geOrchestra started back in 2009 when the Brittany spatial data infrastructure was under construction. Users and developers decided to place the source code under an open license on GitHub. It has since received many contributions, and it is now used by hundreds of spatial data infrastructure around the world.</p>
<p>In this talk, I'll present the geOrchestra software, rapidly cover all of its components and the use cases.</p>",https://fosdem.org/2024/events/attachments/fosdem-2024-2277-georchestra-spatial-data-infrastructure/slides/22646/Screenshot_2023-12-05_at_16-06-04_geOrchestra_V_PpDY8jk.png
3615,2024-02-04,11:40,15,H.2215 (Ferrer),Lightning talks,0 A.D. game: Vulkan API,fosdem-2024-3615-0-a-d-game-vulkan-api,https://fosdem.org/2024/schedule/event/fosdem-2024-3615-0-a-d-game-vulkan-api/,"<p>0 A.D. is a free and open-source game of ancient warfare (https://play0ad.com/). I'll present a story how Vulkan was added to 0 A.D. for all of our platforms. How does it work? What was it worth? Does everyone need Vulkan?</p>
<p>https://wildfiregames.com/forum/topic/104382-vulkan-new-graphics-api/</p>",https://fosdem.org/2024/events/attachments/fosdem-2024-3615-0-a-d-game-vulkan-api/slides/22668/FOSDEM_2024_0AD_WecSy4z.pdf
3186,2024-02-04,12:00,15,H.2215 (Ferrer),Lightning talks,Building the world's virtual classroom,fosdem-2024-3186-building-the-world-s-virtual-classroom,https://fosdem.org/2024/schedule/event/fosdem-2024-3186-building-the-world-s-virtual-classroom/,"<p>BigBlueButton is an open source virtual classroom platform whose adoption skyrocketed during covid.  Started in 2007, during covid it quickly became localized in over 55 languages and helped deliver billions of minutes of virtual classes.  This lighting talk will cover how the BigBlueButton project team managed the growth, the project's pedagogical approach to virtual classes (hint: video alone is not sufficient), and the future of BigBlueButton as a platform for empowering educators to deliver effective virtual classrooms that measurably improve learning outcomes for students.</p>",https://fosdem.org/2024/events/attachments/fosdem-2024-3186-building-the-world-s-virtual-classroom/slides/22691/FOSDEM-24-building_the_virtual_classroom-BigBlu_B3QAHQJ.pdf
1702,2024-02-04,12:20,20,H.2215 (Ferrer),Lightning talks,Attempt at building a transit app in Africa,fosdem-2024-1702-attempt-at-building-a-transit-app-in-africa,https://fosdem.org/2024/schedule/event/fosdem-2024-1702-attempt-at-building-a-transit-app-in-africa/,"<p>Late 2017 during my studies in France, I was fascinated by how easy it was to get transit information, and how it made travelling through the city enjoyable.</p>
<p>Months later, I was back in Tunisia and found absolutely nothing similar.</p>
<p>The idea of building a transit app started knocking around my head.  At that time, there was no easily available data.</p>
<p>In this talk, I will share with you the story of how I was able to get in touch with the companies that had the data I needed, establish some rudimentary collaboration and produce a workable web app. Even though it only had three users, I still learned a lot, whether on human or technical aspects.</p>
<p>The takeaways are the stereotypical fact that when you put your mind to something you can usually accomplish it, and  that unfortunately if you build it they won’t necessarily come.</p>",https://fosdem.org/2024/events/attachments/fosdem-2024-1702-attempt-at-building-a-transit-app-in-africa/slides/22702/Transit_SccD1qZ.pdf
2177,2024-02-04,12:45,15,H.2215 (Ferrer),Lightning talks,"System for Television Off-air Recording and Archiving, BFI National Television Archive",fosdem-2024-2177-system-for-television-off-air-recording-and-archiving-bfi-national-television-archive,https://fosdem.org/2024/schedule/event/fosdem-2024-2177-system-for-television-off-air-recording-and-archiving-bfi-national-television-archive/,"<p>The BFI National Archive use many open source tools for day to day operation of workflows, preserving film, video, documents and photographs in the United Kingdom. Last year we built a Television off-air recording system using software and libraries created by the open-source community. This lightning talk will give a quick introduction to STORA, our <a href=""https://github.com/bfidatadigipres/STORA"">open-source code base</a>, and some of the open-source tools used to create project:   </p>
<p><a href=""https://github.com/python"">Python</a><br />
<a href=""https://github.com/videolan/vlc"">VLC</a><br />
<a href=""https://github.com/mkrufky/libdvbtee"">Libdvbtee</a> <br />
<a href=""https://ffmpeg.org"">FFmpeg</a> <br />
<a href=""https://github.com/MediaArea/MediaInfo"">MediaInfo</a> <br />
<a href=""https://github.com/CCExtractor/ccextractor/releases"">CCExtractor</a></p>",https://fosdem.org/2024/events/attachments/fosdem-2024-2177-system-for-television-off-air-recording-and-archiving-bfi-national-television-archive/slides/22724/BFI_STORA_Joanna_White_FOSDEM_2024_bT1KxRk.pdf
2046,2024-02-04,13:05,15,H.2215 (Ferrer),Lightning talks,Do you know YAML?,fosdem-2024-2046-do-you-know-yaml-,https://fosdem.org/2024/schedule/event/fosdem-2024-2046-do-you-know-yaml-/,"<p>or: How well do you know YAML?</p>
<p>YAML has some pitfalls, but it is also a powerful language.
And you might not know that there's been quite some development around YAML in the last years.</p>
<p>In this talk I want to concentrate on those news, and that some of the pitfalls have gone away.
An updated spec, new libraries and a test suite have improved the situation for users and developers.</p>",
2957,2024-02-04,13:25,15,H.2215 (Ferrer),Lightning talks,Introduction to BlissLabs and Bliss OS,fosdem-2024-2957-introduction-to-blisslabs-and-bliss-os,https://fosdem.org/2024/schedule/event/fosdem-2024-2957-introduction-to-blisslabs-and-bliss-os/,"<p>BlissLabs:
1) Introduce BlissLabs, what it is, what it represents and what projects are under our org
2) Go over the mission and vision of the non-profit org
3) Introduce the projects BlissLabs has under its wings
4) Touch on the diversity and impact in the community
5) describe our process and how we support subprojects</p>
<p>Bliss OS:
1) Introduce Bliss OS (Android for x86 hardware) and go over what it is and how it works and what are some of the use-cases
2) Go over the statistics (downloads, retention, etc)
3) Go over use-cases, applications &amp; features
4) Review the OSS project structure around Bliss OS
5) Describe licensing and touch on how funding works
6) Review milestones and achievements
7) Where to view/download Demo
8) Go over announcements and future visions for Bliss OS (Announcement)
9) Community engagement &amp; opportunities</p>
<p>Closing:
1) Where to find us:
<a href=""https://blisslabs.org"">Bliss Labs - Website</a>
<a href=""https://blissos.org"">Bliss OS - Website</a>
<a href=""https://github.com/BlissRoms-x86"">Bliss OS Source - Android 9-12.1</a>
<a href=""https://github.com/BlissOS"">Bliss OS Source - Android 13+</a>
<a href=""https://github.com/Bliss-Bass"">Bliss Bass Source - Android 12+</a></p>",https://fosdem.org/2024/events/attachments/fosdem-2024-2957-introduction-to-blisslabs-and-bliss-os/slides/22755/BLISS_V1_5_FOSS1_cvYeTZE.pptx
3390,2024-02-04,13:45,15,H.2215 (Ferrer),Lightning talks,Introducing the Open Podcast API,fosdem-2024-3390-introducing-the-open-podcast-api,https://fosdem.org/2024/schedule/event/fosdem-2024-3390-introducing-the-open-podcast-api/,"<p>Over at AntennaPod, we often get requests and comments about synchronization of listening data. The existing gPodder API has some fundamental flaws and misses capabilities. So we took the initiative together with Funkwhale to develop a new standard to sync your listening data. What do we do differently &amp; why, where are we at, and what calls are in the planning?</p>",https://fosdem.org/2024/events/attachments/fosdem-2024-3390-introducing-the-open-podcast-api/slides/22772/Open_Podcast_API_-_FOSDEM_2024-02_3geOIk7.pdf
3154,2024-02-04,14:05,15,H.2215 (Ferrer),Lightning talks,Project websites that don't suck,fosdem-2024-3154-project-websites-that-don-t-suck,https://fosdem.org/2024/schedule/event/fosdem-2024-3154-project-websites-that-don-t-suck/,"<p>Does the homepage of your project website encourage potential users to try it out? Or is it actively repelling people? Even worse, could it be attracting all the wrong people? In this talk, Emily Omier will walk attendees through the basic structure of a good project website homepage, giving examples of projects with solid websites as well as others that could use improvement. Attendees will leave with a concrete roadmap for either creating their project homepage from scratch or improving the homepage they already have. The focus is on the written content of the website, not on the design.</p>",https://fosdem.org/2024/events/attachments/fosdem-2024-3154-project-websites-that-don-t-suck/slides/22800/Project_Websites_That_Dont_Suck_FOSDEM_24_sUBRXzy.pdf
2043,2024-02-04,14:25,15,H.2215 (Ferrer),Lightning talks,FOSS for DOCS,fosdem-2024-2043-foss-for-docs,https://fosdem.org/2024/schedule/event/fosdem-2024-2043-foss-for-docs/,"<p>This talk shares insights on the creation of open source software packages related to medical research and practice, especially in terms of enhancing communication and cooperation between engineers/programmers and medical staff. The speaker is both a medical doctor and software engineer who has worked on several projects which required collaboration between engineers and physicians. The talk will cover lessons learned and tips on collaboration between the different disciplines, with the goal of allowing engineers to create better software for the medical community. I will share insights I have come to over years as the main programmer/engineer on several open source projects, including but not limited to: <a href=""https://github.com/drcandacemakedamoore/cleanX"">cleanX</a>,
<a href=""https://github.com/ReSurfEMG/ReSurfEMG"">ReSurfEMG</a>, and <a href=""https://github.com/brainspinner/cvasl"">cvasl</a>.</p>",https://fosdem.org/2024/events/attachments/fosdem-2024-2043-foss-for-docs/slides/22810/foss_for_docs_f_7s7ZFjy.pdf
1776,2024-02-04,14:45,15,H.2215 (Ferrer),Lightning talks,Journey to an open source contribution,fosdem-2024-1776-journey-to-an-open-source-contribution,https://fosdem.org/2024/schedule/event/fosdem-2024-1776-journey-to-an-open-source-contribution/,"<p>Follow me in an open source rabbit hole, from simple to more complex contributions.</p>
<p>You might be thinking:</p>
<p>""Open source can be intimidating: long pull requests, complex subjects... Where do I start?""</p>
<p>Follow me on a journey to a contribution on Bevy game engine and its ecosystem:</p>
<ul>
<li>
<p>At first I wanted my users to input an email on my app: I couldn't input ""@"".</p>
</li>
<li>
<p>Then I wanted to paste a one-time password: I couldn't paste on web.</p>
</li>
</ul>
<p>That's where open source truly shines! Let's follow the trail and make things better.</p>
<p>I jumped into rabbit holes, fixing stuff along the way, ending up updating an important bevy dependency.</p>
<p>Open source can be intimidating, but there's no magic, and you can help too!</p>",https://fosdem.org/2024/events/attachments/fosdem-2024-1776-journey-to-an-open-source-contribution/slides/22830/Contribution_story-20240130_j1K7V0I.pdf
3296,2024-02-04,15:05,15,H.2215 (Ferrer),Lightning talks,Aerodynamic Data Models: Flying Fast at Scale with DuckDB,fosdem-2024-3296-aerodynamic-data-models-flying-fast-at-scale-with-duckdb,https://fosdem.org/2024/schedule/event/fosdem-2024-3296-aerodynamic-data-models-flying-fast-at-scale-with-duckdb/,"<p>At Rill, we rely on DuckDB to power uniquely fast dashboards for exploring time-series metrics. To achieve this interactivity, Rill’s dashboards generate up to 100 parallel queries in response to each user interaction.</p>
<p>In this lightning talk, we'll share a series of optimization and data modeling techniques that have been pivotal in achieving remarkably fast, sub-second response times using DuckDB.</p>
<p>Our primary tactics include employing parallel connections to facilitate simultaneous query processing and organizing data in a chronological order to enhance the effectiveness of min-max indexes. We also utilize enum types for more efficient handling of string column queries, along with config tunings. These approaches have collectively enabled us to enhance DuckDB's capability to handle larger datasets (100+ GBs) with sub-second query responses.</p>
<p>We invite you to join us in this insightful session to discover how these optimizations can significantly improve your data processing and query performance in DuckDB.</p>",
3175,2024-02-04,15:25,15,H.2215 (Ferrer),Lightning talks,Trusted Postgres Architect - Deploying Postgres with Infrastructure as Code,fosdem-2024-3175-trusted-postgres-architect-deploying-postgres-with-infrastructure-as-code,https://fosdem.org/2024/schedule/event/fosdem-2024-3175-trusted-postgres-architect-deploying-postgres-with-infrastructure-as-code/,"<p>The DevOps philosophy has been widely adapted by software developers and sysadmins, but DBAs have not been an active part of the movement yet. The Trusted Postgres Architect (TPA) attempts to change that by helping to deploy Postgres architectures with infrastructure as code.</p>
<p>TPA is an open source orchestration tool that uses Ansible to deploy Postgres clusters according to our best practices. These recommendations are as applicable to quick testbed setups as to production environments. We will see how TPA can deploy PostgreSQL to bare metal, AWS and docker containers, using different replication manager tools such as repmgr and Patroni, and backup and recovery solutions such as Barman.</p>
<p>TPA has been released as open source this year, and it accumulates several years of experience from our engagements with customers, therefore, it is nowadays being used in production by several projects.</p>
<p>More information can be found here:
https://www.enterprisedb.com/products/trusted-postgres-architect-tpa</p>",https://fosdem.org/2024/events/attachments/fosdem-2024-3175-trusted-postgres-architect-deploying-postgres-with-infrastructure-as-code/slides/22868/TPA_bmejias_FOSDEM_LT_2024_hqBlAaW.pdf
3342,2024-02-04,15:45,15,H.2215 (Ferrer),Lightning talks,The wonderful life of a SQL query in a streaming database,fosdem-2024-3342-the-wonderful-life-of-a-sql-query-in-a-streaming-database,https://fosdem.org/2024/schedule/event/fosdem-2024-3342-the-wonderful-life-of-a-sql-query-in-a-streaming-database/,"<p>How do you update materialized views incrementally based on streaming data? In this talk, we follow the life of a query, from the SQL string to the running operators, in a distributed system.
This talk follows a SQL query as it runs in RisingWave (https://github.com/risingwavelabs/risingwave), a shared storage streaming system that delivers real-time analytics over unbounded data. We’ll give a brief overview of the systems architecture, and show how the compute layer is used during query processing. You will also discover how this open-source database deploys streaming graphs, scales horizontally, and manages data in motion.</p>",https://fosdem.org/2024/events/attachments/fosdem-2024-3342-the-wonderful-life-of-a-sql-query-in-a-streaming-database/slides/22883/Analytical_streaming_queries_in_distributed_sys_hHKEQsg.pdf
3472,2024-02-04,16:05,15,H.2215 (Ferrer),Lightning talks,Switching the FOSDEM conference management system to pretalx,fosdem-2024-3472-switching-the-fosdem-conference-management-system-to-pretalx,https://fosdem.org/2024/schedule/event/fosdem-2024-3472-switching-the-fosdem-conference-management-system-to-pretalx/,"<p>For FOSDEM 2011 until 2023, <a href=""https://github.com/nevs/pentabarf"">pentabarf</a> was used as the conference management system for FOSDEM. Unfortunately development of pentabarf stopped more or less the year before that which meant that FOSDEM was run on hardly maintained software for many years.</p>
<p>Different attempts at switching to another conference management system failed, but for the 2024 edition we decided to switch to <a href=""https://github.com/pretalx/pretalx"">pretalx</a>.</p>
<p>But the scale of FOSDEM is quite different from other conferences which means that adjustments had to be made: not many conferences have 60 tracks maintained by different people and over 1700 submitted talks.</p>
<p>This lightning talk will highlight how the system works, custom changes that were made and how I ended up spamming some FOSDEM speakers. But also things we would like to change for 2025 and we loved about pentabarf and how you can help. Also an invitation for users to join and give some feedback during the talk or afterwards in the hallways.</p>",https://fosdem.org/2024/events/attachments/fosdem-2024-3472-switching-the-fosdem-conference-management-system-to-pretalx/slides/22905/pretalx-fosdem_9wQRyAj.pdf
3025,2024-02-04,16:25,20,H.2215 (Ferrer),Lightning talks,FOSDEM infrastructure review,fosdem-2024-3025-fosdem-infrastructure-review,https://fosdem.org/2024/schedule/event/fosdem-2024-3025-fosdem-infrastructure-review/,<p>Informational and fun.</p>,https://fosdem.org/2024/events/attachments/fosdem-2024-3025-fosdem-infrastructure-review/slides/22918/2024-02-04--Monitoring_and_observability_devroo_3jGxyyI.pdf
3694,2024-02-04,09:00,10,AW1.120,Open Source In The European Legislative Landscape devroom,Welcome to the EU Policy Workshop Devroom,fosdem-2024-3694-welcome-to-the-eu-policy-workshop-devroom,https://fosdem.org/2024/schedule/event/fosdem-2024-3694-welcome-to-the-eu-policy-workshop-devroom/,"<p>Meet the Devroom managers and find out about the schedule today, which comprises four workshops of two hours each featuring a meeting between European co-legislators and open source community members.</p>",
1838,2024-02-04,09:10,5,AW1.120,Open Source In The European Legislative Landscape devroom,CRA & PLD: [begin workshop] How will the open-source community adapt to the new EU Cyber Resilience Act and Product Liability Directive,fosdem-2024-1838-cra-pld-begin-workshop-how-will-the-open-source-community-adapt-to-the-new-eu-cyber-resilience-act-and-product-liability-directive,https://fosdem.org/2024/schedule/event/fosdem-2024-1838-cra-pld-begin-workshop-how-will-the-open-source-community-adapt-to-the-new-eu-cyber-resilience-act-and-product-liability-directive/,<p>This is the start of a two hour workshop exploring reactions to the PLD and CRA.</p>,
3395,2024-02-04,09:15,5,AW1.120,Open Source In The European Legislative Landscape devroom,CRA: 40 new ways the CRA can accidentally harm open source,fosdem-2024-3395-cra-40-new-ways-the-cra-can-accidentally-harm-open-source,https://fosdem.org/2024/schedule/event/fosdem-2024-3395-cra-40-new-ways-the-cra-can-accidentally-harm-open-source/,"<p>Following the agreement reached in early December 2023, and pending formal approval by both the European Parliament and the Council, the CRA will be adopted shortly.</p>
<p>What's going to happen next?</p>
<p>The EU Commission will issue a standardization request to European standardization organizations to develop multiple technical standards (about 40!) defining how to apply the requirements of the CRA. As usual, the devil is in the details, and these standards will substantially shape the future of software in Europe, and as a result, of open source.</p>
<p>The problem?</p>
<p>The EU standardization organizations which will be tasked with developing those standards (CEN-CENELEC and ETSI) are very formal structures that are as arcane and antithetical to open source communities as the EU legislative process itself was only a few months ago.</p>
<p>There's a very serious risk that this upcoming standardization process might happen again with little or no consultation of the impacted open source communities and lead to additional harm as a result, further damaging Europe’s standing in the open source community and its ability to host, foster, contribute to, and leverage open source projects essential to its sovereignty.</p>
<p>The goal of this session is to preempt this scenario by proactively engaging with policy makers and carving out a path forward that leads to better outcomes for both Europe and open source.</p>",https://fosdem.org/2024/events/attachments/fosdem-2024-3395-cra-40-new-ways-the-cra-can-accidentally-harm-open-source/slides/22535/tobie-langel-cra-standards_kD5xb6s.pdf
3697,2024-02-04,09:20,5,AW1.120,Open Source In The European Legislative Landscape devroom,PLD: When software causes harm – who pays and why?,fosdem-2024-3697-pld-when-software-causes-harm-who-pays-and-why-,https://fosdem.org/2024/schedule/event/fosdem-2024-3697-pld-when-software-causes-harm-who-pays-and-why-/,"<p>The new EU Product Liability Directive (PLD) is set to create the most significant change to software liability ever witnessed by re-defining software as a “product.” This lightning talk will introduce and compare two liability frameworks: fault-based negligence (which has always applied to software actors) and no-fault liability for defective products (which has never before applied to software actors, but soon will).</p>",
3676,2024-02-04,09:25,40,AW1.120,Open Source In The European Legislative Landscape devroom,CRA & PLD: panel,fosdem-2024-3676-cra-pld-panel,https://fosdem.org/2024/schedule/event/fosdem-2024-3676-cra-pld-panel/,"<p>How do recent instruments such as the Cyber Resilience Act (CRA) and Product Liability Directive Revision affect you, your project and your future. The CRA &amp; PLD panel is a discussion between speakers from the European Commission, European Parliament, open-source developers and the audience looking ahead at implementation of these landmark legislations.</p>",
3679,2024-02-04,10:15,45,AW1.120,Open Source In The European Legislative Landscape devroom,CRA & PLD: workshop,fosdem-2024-3679-cra-pld-workshop,https://fosdem.org/2024/schedule/event/fosdem-2024-3679-cra-pld-workshop/,"<p>This devroom is not like others! It is to develop future EU policy, not open source code! We seek to stimulate a genuine and open discussion that will become the fuel for good legislation in the future. We are building workshops where accepted participants will be grouped together with EU policy experts for a journey from the current state to a future state in each topic area. We aim to produce a report in each policy area arising
from each workshop.</p>
<p>This block represents the full-participation content of this block.</p>",
3137,2024-02-04,11:00,5,AW1.120,Open Source In The European Legislative Landscape devroom,CRA & PLD: CRA conformance for Open Source Projects,fosdem-2024-3137-cra-pld-cra-conformance-for-open-source-projects,https://fosdem.org/2024/schedule/event/fosdem-2024-3137-cra-pld-cra-conformance-for-open-source-projects/,"<p>Last year's FOSDEM has seen much discussion about the impact of CRA on Open Source projects. This year, we can discuss changes made in the draft and their consequences.
Marta will discuss two of them: the introduction of the concept of ""stewards"" in the Cyber Resilience Act and the challenge of making the conformance work in the open and not proprietary.</p>",
3677,2024-02-04,11:05,10,AW1.120,Open Source In The European Legislative Landscape devroom,CRA & PLD: rapporteur playback,fosdem-2024-3677-cra-pld-rapporteur-playback,https://fosdem.org/2024/schedule/event/fosdem-2024-3677-cra-pld-rapporteur-playback/,"<p>This devroom is not like others! It is to develop future EU policy, not open source code! We seek to stimulate a genuine and open discussion that will become the fuel for good legislation in the future. We are building workshops where accepted participants will be grouped together with EU policy experts for a journey from the current state to a future state in each topic area. We aim to produce a report in each policy area arising
from each workshop.</p>
<p>During this session, our rapporteur for the block Mirko Boehm, will share the take-aways he collected as he listened to speakers, participants and their interactions.</p>",
3691,2024-02-04,11:15,10,AW1.120,Open Source In The European Legislative Landscape devroom,FOSS policy engagement: [begin workshop] OSS Exchange with policy makers and policy support of OSS developers two faces of the same coin?,fosdem-2024-3691-foss-policy-engagement-begin-workshop-oss-exchange-with-policy-makers-and-policy-support-of-oss-developers-two-faces-of-the-same-coin-,https://fosdem.org/2024/schedule/event/fosdem-2024-3691-foss-policy-engagement-begin-workshop-oss-exchange-with-policy-makers-and-policy-support-of-oss-developers-two-faces-of-the-same-coin-/,<p>How should the open source community exchange with policy makers?  How can policy makers support open source development? This is the start of a two hour workshop.</p>,
2451,2024-02-04,11:25,10,AW1.120,Open Source In The European Legislative Landscape devroom,FOSS policy engagement: a CRA retrospective.,fosdem-2024-2451-foss-policy-engagement-a-cra-retrospective-,https://fosdem.org/2024/schedule/event/fosdem-2024-2451-foss-policy-engagement-a-cra-retrospective-/,<p>Coming soon.</p>,
3709,2024-02-04,11:35,10,AW1.120,Open Source In The European Legislative Landscape devroom,FOSS policy engagement: The impact of the NGI Open Source projects on EU policy and values,fosdem-2024-3709-foss-policy-engagement-the-impact-of-the-ngi-open-source-projects-on-eu-policy-and-values,https://fosdem.org/2024/schedule/event/fosdem-2024-3709-foss-policy-engagement-the-impact-of-the-ngi-open-source-projects-on-eu-policy-and-values/,"<p>The ambition of the Next Generation Initiative (NGI) is to drive the internet technologies towards a human centric internet fully in-line with European values such as protection of privacy, inclusion, transparency, openness, decentralisation, and offer more choices to users. After 5 years, the NGI programme has funded more than 1000 open source projects and takes stock of the outcomes. Gartner and DG CONNECT will present insights from their study on the impact of the NGI in key areas such as EU policies and digital rights and values, standardization, sustainability.</p>",https://fosdem.org/2024/events/attachments/fosdem-2024-3709-foss-policy-engagement-the-impact-of-the-ngi-open-source-projects-on-eu-policy-and-values/slides/22666/NGI_benchmark_key_insight_Gartner_Valayer_ciAMRA6.pdf
3330,2024-02-04,11:45,10,AW1.120,Open Source In The European Legislative Landscape devroom,FOSS policy engagement: EU FOSS Act,fosdem-2024-3330-foss-policy-engagement-eu-foss-act,https://fosdem.org/2024/schedule/event/fosdem-2024-3330-foss-policy-engagement-eu-foss-act/,"<p>New legislation:
* EU FOSS Act - market regulation for software who's source code is FOSS (e.g. most software)
* Public Sector Software Act - the ""must-use-FOSS"" laws of the past decade have often failed, and it's the same issue each time. Success is mostly down to political will. Tighter drafting changes nothing, but there are also structural remedies that should be tried.
* Patent Transparency Act - if the SEPs Reg doesn't get the job done, the idea of a patent register should be given its own text. Should also create a mechanism to ensure that patent problems clearly disappear in any category which the new court rules is not valid patentable subject matter.</p>",
3717,2024-02-04,11:55,35,AW1.120,Open Source In The European Legislative Landscape devroom,FOSS policy engagement: panel,fosdem-2024-3717-foss-policy-engagement-panel,https://fosdem.org/2024/schedule/event/fosdem-2024-3717-foss-policy-engagement-panel/,"<p>Decision makers discuss together with the Free Software community how their demands can best be represented. We want to learn from best practice examples, but also from mistakes and experiences how we can better represent our interests in Europe in the future. The panel will turn into a fishbowl conversation.</p>",
3718,2024-02-04,12:30,40,AW1.120,Open Source In The European Legislative Landscape devroom,FOSS policy engagement: Fishbowl conversation - share your experience,fosdem-2024-3718-foss-policy-engagement-fishbowl-conversation-share-your-experience,https://fosdem.org/2024/schedule/event/fosdem-2024-3718-foss-policy-engagement-fishbowl-conversation-share-your-experience/,"<p>Decision makers discuss together with the Free Software community how their demands can best be represented. We want to learn from best practice examples, but also from mistakes and experiences how we can better represent our interests in Europe in the future. It doesn't matter whether you are new to the bubble or have been active for years, whether you have sent an email to a member of parliament or whether you regularly meet decision makers for lunch. We want to hear your story.</p>",
3716,2024-02-04,13:10,10,AW1.120,Open Source In The European Legislative Landscape devroom,FOSS policy engagement: rapporteur playback,fosdem-2024-3716-foss-policy-engagement-rapporteur-playback,https://fosdem.org/2024/schedule/event/fosdem-2024-3716-foss-policy-engagement-rapporteur-playback/,"<p>This devroom is not like others! It is to develop future EU policy, not open source code! We seek to stimulate a genuine and open discussion that will become the fuel for good legislation in the future. We are building workshops where accepted participants will be grouped together with EU policy experts for a journey from the current state to a future state in each topic area. We aim to produce a report in each policy area arising from each workshop.</p>
<p>During this session, our rapporteur for the block Enzo Ribagnac, will share the take-aways he collected as he listened to speakers, participants and their interactions.</p>",
